"","name","COMID","year","month","occurrence","NAME_1.x","watershedID.x","allyr_Qmean","allyr_QmeanMEDIAN","allyr_QmeanIDR","allyr_Qmed","allyr_Qmax","allyr_QmaxIDR","allyr_HighNum","allyr_HighDur","allyr_Qmin","allyr_QminIDR","allyr_LowNum","allyr_LowDur","allyr_NoDisturb","allyr_Hydroperiod","allyr_FracYearsNoFlow","allyr_MedianNoFlowDays","allyr_RecessMaxLength","allyr_R10D.5","allyr_R10D.9","allyr_R10D4D","allyr_BFR","allyr_SFR","allyr_MaxMonth","allyr_MaxMonthQ","allyr_MinMonth","allyr_MinMonthQ","allyr_Q01","allyr_Q05","allyr_Q10","allyr_Q25","allyr_Q50","allyr_Q75","allyr_Q90","allyr_Q95","allyr_Q99","x10yr_Qmean","x10yr_QmeanMEDIAN","x10yr_QmeanIDR","x10yr_Qmed","x10yr_Qmax","x10yr_QmaxIDR","x10yr_HighNum","x10yr_HighDur","x10yr_Qmin","x10yr_QminIDR","x10yr_LowNum","x10yr_LowDur","x10yr_NoDisturb","x10yr_Hydroperiod","x10yr_FracYearsNoFlow","x10yr_MedianNoFlowDays","x10yr_RecessMaxLength","x10yr_R10D.5","x10yr_R10D.9","x10yr_R10D4D","x10yr_BFR","x10yr_SFR","x10yr_MaxMonth","x10yr_MaxMonthQ","x10yr_MinMonth","x10yr_MinMonthQ","x10yr_Q01","x10yr_Q05","x10yr_Q10","x10yr_Q25","x10yr_Q50","x10yr_Q75","x10yr_Q90","x10yr_Q95","x10yr_Q99","x5yr_Qmean","x5yr_QmeanMEDIAN","x5yr_QmeanIDR","x5yr_Qmed","x5yr_Qmax","x5yr_QmaxIDR","x5yr_HighNum","x5yr_HighDur","x5yr_Qmin","x5yr_QminIDR","x5yr_LowNum","x5yr_LowDur","x5yr_NoDisturb","x5yr_Hydroperiod","x5yr_FracYearsNoFlow","x5yr_MedianNoFlowDays","x5yr_RecessMaxLength","x5yr_R10D.5","x5yr_R10D.9","x5yr_R10D4D","x5yr_BFR","x5yr_SFR","x5yr_MaxMonth","x5yr_MaxMonthQ","x5yr_MinMonth","x5yr_MinMonthQ","x5yr_Q01","x5yr_Q05","x5yr_Q10","x5yr_Q25","x5yr_Q50","x5yr_Q75","x5yr_Q90","x5yr_Q95","x5yr_Q99","x3yr_Qmean","x3yr_QmeanMEDIAN","x3yr_QmeanIDR","x3yr_Qmed","x3yr_Qmax","x3yr_QmaxIDR","x3yr_HighNum","x3yr_HighDur","x3yr_Qmin","x3yr_QminIDR","x3yr_LowNum","x3yr_LowDur","x3yr_NoDisturb","x3yr_Hydroperiod","x3yr_FracYearsNoFlow","x3yr_MedianNoFlowDays","x3yr_RecessMaxLength","x3yr_R10D.5","x3yr_R10D.9","x3yr_R10D4D","x3yr_BFR","x3yr_SFR","x3yr_MaxMonth","x3yr_MaxMonthQ","x3yr_MinMonth","x3yr_MinMonthQ","x3yr_Q01","x3yr_Q05","x3yr_Q10","x3yr_Q25","x3yr_Q50","x3yr_Q75","x3yr_Q90","x3yr_Q95","x3yr_Q99","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","rbi","X3yrRBI","X5yrRBI","X10yrRBI","fivyrstorm","tenyrstorm","twoyrstorm"
"280","arroyo chub",20365153,2011,4,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.11137079113058,0.123527397260274,1.83910678194475,0,8.6,128.99,13,4,0,0,27,63,2,0.165069805639201,1,318,2,-0.701111026449382,-0.60952380952381,-0.759664948453608,-0.194887401095557,-0.941339500745441,2,0.41237684729064,6,0,0,0,0,0,0,0,0.1875,1.57499999999998,14.3545,0.396093322386426,0.138758701998653,0.0946285088704244,0,11.41875,5.87,13,4,0,0,25,65.5,2,0.139025725232622,1,316.5,2,-0.707565904754488,-0.698669299672165,-0.783095090118086,-0.481886657101865,-0.96038961038961,2,0.433928571428571,6,0,0,0,0,0,0,0,0.0875,1.01874999999999,8.30575,0.580964872262774,0.176404109589041,0.0680547945205479,0,12.525,0.700000000000001,22.5,4.5,0,0,25,84.5,1,0.155109489051095,1,309.5,5.5,-0.707565904754488,-0.698669299672165,-0.783095090118086,-0.407719907783226,-0.964147727272727,12,0.820564516129032,6,0,0,0,0,0,0,0,0.175,1.55,10.6031249999999,0.165322580645161,0.847767857142857,12.6915322580645,1.795,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.103629032258065,0.114166666666667,1.03024193548387,0.603451112027636,0.907536465183847,0.983621002436117,0.619579923874686,2285,3693,25
"281","arroyo chub",20365153,2011,3,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.18776348206953,0.128698630136986,4.0062223575316,0,9.675,136.625,12.5,4,0,0,25,60.5,2.5,0.16698603887216,1,316,2,-0.699695121951219,-0.619047619047619,-0.741666666666667,-0.1625,-0.939866639725197,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2,1.76499999999999,20.371,0.16237684729064,0.133869863013699,0.107688065547351,0,10.75,7.3475,13,4,0,0,27,63,2,0.13136288998358,1,318,2,NA,NA,NA,-0.725490196078431,-0.97393594605984,2,0.433928571428571,6,0,0,0,0,0,0,0,0.05,0.4,4.898,0.181272810218978,0.133869863013699,0.166082057480526,0,12.0875,9.3,22,3,0,0,27,63,1,0.131386861313869,1,314,2,NA,NA,NA,-0.833333333333333,-0.97393594605984,12,0.820564516129032,6,0,0,0,0,0,0,0,0.05,0.465625,5.83124999999999,0.165322580645161,0.847767857142857,12.6915322580645,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.103629032258065,0.114166666666667,1.03024193548387,0.603451112027636,1.51327544985529,1.51390527557728,0.566499364911026,2250,3658,2207
"282","arroyo chub",20365153,2011,2,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79687585546126,0.128698630136986,9.05496539793978,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.171092252942787,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.166666666666667,-0.940230349565569,2,0.406896551724138,6,0,0,0,0,0,0,0,0.2125,1.90249999999999,27.386,0.156390257252326,0.133869863013699,0.0867876654250912,0,10.75,6.0825,13,4,0,0,27,63,2,0.13136288998358,1,318,2,NA,NA,NA,-0.697828487302172,-0.969791666666667,2,0.425892857142857,6,0,0,0,0,0,0,0,0.05,0.3875,4.70775,0.164459890610757,0.133869863013699,0.147897466047387,0,12.0875,6.41,22,3,0,0,27,63,1,0.127620783956244,1,314,2,NA,NA,NA,-0.806201550387597,-0.969940476190476,12,0.820564516129032,6,0,0,0,0,0,0,0,0.0375,0.340000000000003,4.954,0.165322580645161,0.847767857142857,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.103629032258065,0.114166666666667,1.03024193548387,0.603451112027636,1.56959745028754,1.54877942077172,0.579543070332378,2222,3630,2179
"283","arroyo chub",20365153,2011,1,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79778606624692,0.128698630136986,8.91800709223687,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.172187243361621,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.172932330827068,-0.939866639725197,2,0.41237684729064,6,0,0,0,0,0,0,0,0.225,1.90249999999999,27.386,0.156527093596059,0.133869863013699,0.0916318298813246,0,10.75,6.0825,13,4,0,0,27,63,2,0.131910235358511,1,318,2,NA,NA,NA,-0.714419739187541,-0.969791666666667,1,0.76633064516129,6,0,0,0,0,0,0,0,0.05,0.3875,4.70775,0.183397903372835,0.133869863013699,0.086989765391277,0,12.0875,4.1,22,6,0,0,27,63,1,0.133090246125798,1,314,2,NA,NA,NA,-0.795297900450472,-0.969494047619048,12,0.820564516129032,6,0,0,0,0,0,0,0,0.0625,0.567500000000004,5.08099999999997,0.165322580645161,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.103629032258065,0.114166666666667,1.03024193548387,0.603451112027636,1.56881018949984,1.54895441420947,0.581394596343634,2194,3602,2151
"284","arroyo chub",20365153,2010,12,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79598617574596,0.128698630136986,8.79206291035942,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.17054475773337,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.172932330827068,-0.934741338395823,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2125,1.85999999999999,27.386,0.141550355774494,0.133869863013699,0.0845972796857574,0,10.75,6.0825,13,4,0,0,27,63,2,0.132457580733443,1,318,2,NA,NA,NA,-0.697828487302172,-0.967215909090909,2,0.417857142857143,6,0,0,0,0,0,0,0,0.05,0.3,4.4485,0.170863719234275,0.173817567567568,0.0680547945205479,0,12.0875,1.77,22,6,0,0,27,63,1,0.130355515041021,1,314,2,NA,NA,NA,-0.806201550387597,-0.967727272727273,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0424999999999997,0.432500000000002,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.103629032258065,0.114166666666667,1.03024193548387,0.603451112027636,1.56545515171724,1.5512317893616,0.579256524133148,2159,3567,2116
"285","arroyo chub",20365153,2010,11,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79533602518478,0.128698630136986,8.70406634741667,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.169449767314536,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.172351154211144,-0.92062173706692,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2125,1.85,27.386,0.141605090311987,0.133869863013699,0.0839806033988287,0,10.75,6.0825,13,4,0,0,27,63,2,0.13136288998358,1,318,2,NA,NA,NA,-0.67948717948718,-0.962987012987013,2,0.417857142857143,6,0,0,0,0,0,0,0,0.0425000000000011,0.3,4.4485,0.167376937101185,0.159336419753086,0.068054794520548,0,12.0875,1.77,22,6,0,0,27,63,1,0.126709206927985,1,314,1,NA,NA,NA,-0.795297900450472,-0.964296536796537,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.405000000000001,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.103629032258065,0.114166666666667,0.397983870967742,0.603451112027636,1.56448318126106,1.54157607382712,0.578947869990413,2131,3539,2088
"286","arroyo chub",20365153,2010,10,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79565767862031,0.128698630136986,8.52105031756177,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.169449767314536,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.172932330827068,-0.939139220044453,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2125,1.85,27.386,0.142487684729064,0.133869863013699,0.0846873854368801,0,10.75,6.0825,13,4,0,0,27,63,2,0.131910235358511,1,318,2,NA,NA,NA,-0.714419739187541,-0.962987012987013,2,0.417857142857143,6,0,0,0,0,0,0,0,0.0425000000000011,0.3,4.4485,0.166886964448496,0.149147727272727,0.0680547945205479,0,12.0875,1.77,22,6,0,0,27,63,1,0.125797629899727,1,314,1,NA,NA,NA,-0.795297900450472,-0.964296536796537,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.390000000000001,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.103629032258065,0.00291666666666667,0.397983870967742,0.603451112027636,1.5605626109518,1.54441563430327,0.579143949889378,2103,3511,2060
"287","arroyo chub",20365153,2010,9,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79620859567479,0.128698630136986,8.22508763754772,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.170271010128661,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.181704260651629,-0.938957365124268,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2125,1.85999999999999,27.386,0.142706622879037,0.133869863013699,0.091303661474389,0,10.75,6.0825,13,4,0,0,27,63,2,0.134099616858238,1,318,2,NA,NA,NA,-0.703349282296651,-0.962337662337662,2,0.417857142857143,6,0,0,0,0,0,0,0,0.05,0.3,4.4485,0.165508204193254,0.143647540983607,0.0742677459526775,0,12.0875,1.77,21,6,0,0,27,63,1,0.126709206927985,1,314,1,NA,NA,NA,-0.777911410970959,-0.964296536796537,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.327500000000003,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.55641996557659,1.54147089845623,0.579533418171011,2075,3483,2032
"288","arroyo chub",20365153,2010,8,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79654735833561,0.128698630136986,8.22508763754772,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.171366000547495,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.190476190476191,-0.940594059405941,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2125,1.85999999999999,27.386,0.142713464696223,0.133869863013699,0.103012415683143,0,10.75,6.0825,13,4,0,0,27,63,2,0.134099616858238,1,318,2,NA,NA,NA,-0.703349282296651,-0.962337662337662,2,0.417857142857143,6,0,0,0,0,0,0,0,0.05,0.3,4.4485,0.165781677301732,0.143647540983607,0.0898794182310164,0,12.0875,1.77,21,6,0,0,27,63,1,0.127620783956244,1,314,1,NA,NA,NA,-0.777911410970959,-0.964296536796537,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.327500000000003,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.55735789401333,1.54149288077089,0.579810789241614,2047,3455,2004
"289","arroyo chub",20365153,2010,7,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79656788940597,0.128698630136986,8.22508763754772,0,9.675,628.46625,12.5,4,0,0,25,60.5,2.5,0.172460990966329,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.192012288786482,-0.940412204485755,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2125,1.85999999999999,27.386,0.142713464696223,0.133869863013699,0.120903771571904,0,10.75,6.0825,13,4,0,0,27,63,2,0.134099616858238,1,318,2,NA,NA,NA,-0.703349282296651,-0.962337662337662,2,0.417857142857143,6,0,0,0,0,0,0,0,0.05,0.3,4.4485,0.165815861440292,0.143647540983607,0.113734559416031,0,12.0875,1.77,21,6,0,0,27,63,1,0.128532360984503,1,314,1,NA,NA,NA,-0.777911410970959,-0.964296536796537,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.327500000000003,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0.000806451612903226,0.017741935483871,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.55731170973062,1.54139699889736,0.579815094871492,2012,3420,1969
"290","arroyo chub",20365153,2010,6,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79660895154667,0.128698630136986,8.22508763754772,0,9.675,628.46625,12.5,4,0,0,25,58,2.5,0.172734738571037,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.193548387096774,-0.940230349565569,2,0.41237684729064,6,0,0,0,0,0,0,0,0.2125,1.85999999999999,27.386,0.14269978106185,0.133869863013699,0.134494417347729,0,10.75,6.0825,13,4,0,0,27,63,2,0.133552271483306,1,318,2,NA,NA,NA,-0.703349282296651,-0.962337662337662,2,0.417857142857143,6,0,0,0,0,0,0,0,0.05,0.3,4.4485,0.165850045578851,0.143647540983607,0.131855420450464,0,12.0875,1.77,21,6,0,0,27,63,1,0.128532360984503,1,314,1,NA,NA,NA,-0.777911410970959,-0.964296536796537,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.327500000000003,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0,0.017741935483871,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.55754036413604,1.54144891403366,0.579848049961812,1990,3398,1947
"291","arroyo chub",20365153,2010,5,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79662263892691,0.128698630136986,8.22508763754772,0,9.675,628.46625,12.5,4,0,0,25,58,2.5,0.173282233780454,1,316,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.193548387096774,-0.940230349565569,2,0.41237684729064,6,0.000208333333333333,0,0,0,0,0,0,0.2125,1.85999999999999,27.386,0.14269978106185,0.133869863013699,0.160645741068615,0,10.75,6.0825,13,4,0,0,27,63,2,0.133552271483306,1,318,2,NA,NA,NA,-0.703349282296651,-0.962337662337662,2,0.417857142857143,6,0,0,0,0,0,0,0,0.05,0.3,4.4485,0.165850045578851,0.143647540983607,0.166723852078311,0,12.0875,1.77,21,6,0,0,27,63,1,0.128532360984503,1,314,1,NA,NA,NA,-0.777911410970959,-0.964296536796537,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.327500000000003,4.98499999999997,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.0181451612903226,0,0,0.017741935483871,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.55754036413604,1.54144891403366,0.579855060042473,1956,3364,1913
"292","arroyo chub",20365153,2010,4,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79750205310704,0.123527397260274,8.27469582304065,0,8.6,645.5575,12,4,0,0,27,63,2,0.171913495756912,1,318,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.193548387096774,-0.940230349565569,2,0.41237684729064,6,0.000208333333333333,0,0,0,0,0,0,0.2125,1.88,27.386,0.142159277504105,0.128698630136986,0.0420943745789356,0,9.675,5.50125,13.5,3.5,0,0,27.5,65.5,2,0.13847837985769,1,318.5,2,NA,NA,NA,-0.633722714122907,-0.961688311688312,2,0.417857142857143,6,0,0,0,0,0,0,0,0.0550000000000011,0.3,4.4485,0.166260255241568,0.138758701998653,0.00782214237592632,0,11.41875,1.07,18,5,0,0,27.5,87,1.5,0.125797629899727,1,316.5,1.5,NA,NA,NA,-0.777911410970959,-0.972528683363649,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.327500000000003,5.17699999999998,1.23870967741935,0.433928571428571,0.129435483870968,0.217916666666667,0.00403225806451613,0,0,0.017741935483871,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.56233294496607,1.53601541797157,0.579571370373614,1914,3322,1871
"293","arroyo chub",20365153,2010,3,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79707774431974,0.118150684931507,8.2422247756812,0,7.61875,628.60125,12,3.5,0,0,25,58,2,0.171639748152204,1,306.5,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.193548387096774,-0.940230349565569,2,0.41237684729064,6,0.000208333333333333,0,0,0,0,0,0,0.2125,1.88,27.386,0.167001915708812,0.133869863013699,0.114406549965209,0,8.6,6.7325,13,4,0,0,28,68,2,0.153256704980843,1,318,2,-0.666666666666667,-0.5,-0.75,-0.472527472527473,-0.945308816595945,2,0.417857142857143,6,0,0,0,0,0,0,0,0.1,0.542499999999996,4.5,0.165143573381951,0.133869863013699,0.0870362593878704,0,10.75,5.55,13,3,0,0,27,68,2,0.127620783956244,1,319,2,NA,NA,NA,-0.777911410970959,-0.972528683363649,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.3125,5.17699999999998,1.23870967741935,0.433928571428571,0.129435483870968,0.0233333333333333,0.00403225806451613,0,0,0.017741935483871,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.55840750707238,1.3785663112647,0.579235992368302,1886,3294,1843
"294","arroyo chub",20365153,2010,2,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79939449917898,0.128698630136986,8.22508763754772,0,8.6625,628.46625,12,4,0,0,22.5,58,2,0.17296113847838,1,304,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.2,-0.940892235941741,2,0.406896551724138,6,0.000208333333333333,0,0,0,0,0,0,0.221250000000003,1.97125,27.3789999999999,0.513690476190476,0.133869863013699,1.83155325563023,0,10.75,67.02,13,4,0,0,27,68,2,0.159824849480022,1,318,2,-0.683180894308943,-0.5,-0.75,-0.328322596039131,-0.913184596639602,2,0.383497536945813,6,0,0,0,0,0,0,0,0.1375,1.04625,8.548,0.158990428441203,0.133869863013699,0.0664805327868852,0,10.75,5.55,13,3,0,0,23,68,2,0.123974475843209,1,319,2,NA,NA,NA,-0.771428571428571,-0.974819271489203,1,1.19435483870968,6,0,0,0,0,0,0,0,0.0375,0.327500000000003,4.95799999999999,1.23870967741935,0.433928571428571,0.0366935483870968,0.0233333333333333,0.00403225806451613,0,0,0.017741935483871,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.52459252848695,0.566439272338149,0.578503172278231,1865,3273,1822
"295","arroyo chub",20365153,2009,12,1,"Santa Monica Bay WMA","ws032",1.74006056583423,0.173633879781421,7.56173534695711,0,10.75,415.0125,12,3,0,0,24,55,3,0.194723305401145,1,301,10,-0.704242424242424,-0.662101449275362,-0.750170998632011,-0.1875,-0.931330573625074,2,0.40625,6,0.000416666666666667,0,0,0,0,0,0,0.4125,2.925,38.3474999999999,1.79478653530378,0.128698630136986,8.22508763754772,0,8.6625,628.46625,13,4,0,0,22.5,58,2,0.172687465790914,1,304,2,-0.700437773608505,-0.622619047619048,-0.759664948453608,-0.2,-0.936758424299952,2,0.41237684729064,6,0.000208333333333333,0,0,0,0,0,0,0.225,1.97125,27.3789999999999,1.83533114395183,0.133869863013699,6.55462762409713,0,10.75,368.175,13,4,0,0,27,68,2,0.177339901477833,1,318,2,-0.700333303280225,-0.623214285714286,-0.759664948453608,-0.172932330827068,-0.902187902187902,2,0.417857142857143,6,0,0,0,0,0,0,0,0.2625,2.63,34.3095,0.1359161349134,0.133869863013699,0.0317821442851431,0,10.75,5.55,17,4,0,0,23,68,2,0.113035551504102,1,319,2,NA,NA,NA,-0.771428571428571,-0.966277056277056,12,0.444556451612903,6,0,0,0,0,0,0,0,0.025,0.3125,4.34399999999999,0.0725806451612903,0.511607142857143,0.0366935483870968,0.0233333333333333,0.00403225806451613,0,0,0.017741935483871,0.00458333333333333,0.182661290322581,0.00291666666666667,0.397983870967742,0.603451112027636,1.57780013413816,0.549863561129088,0.580201733720638,1802,3210,1759
